job_id,Title,Company,Experience,Location,Description,Posted_Date,Skills_Listed,Job_URL,source,date_scraped
Data Analyst Sr Expert_Respiro,Data Analyst Sr Expert,Respironics Inc,8 - 10 Years,"Chennai, India","Job Description
             Job TitleData Analyst Sr ExpertJob DescriptionJob Title : Data Analyst Sr ExpertJob Responsibilities:Handles analysis of complex datasets using advanced statistical methods and machine learning techniques to uncover deep insights that inform strategic business decisions and operational efficiencies.Handles analysis of complex datasets using advanced statistical methods and machine learning techniques to uncover deep insights that inform strategic business decisions a",Posted 4 months ago,"Research Analysis, Data Analysis Interpretation, Palentir, Data Harmonization Processing, Regulatory Compliance, Structured Query Language SQL, R, Statistical Methods, Machine Learning Engineering Fundamentals, Statistical Programming Software, Data Mining, data quality assurance, Business Intelligence Tools, Python, Data Modeling",https://www.foundit.in/srp/results?query=data+analyst,Foundit,2026-08-15
Senior Data Analyst / Engineer,Senior Data Analyst / Engineer,"milestone technologies, inc.",6 - 10 Years,India,"Job Description
             Company OverviewMilestone Technologies is a global IT managed services firm that partners with organizations to scale their technology, infrastructure and services to drive specific business outcomes such as digital transformation, innovation, and operational agility. Milestone is focused on building an employee-first, performance-based culture and for over 25 years, we have a demonstrated history of supporting category-defining enterprise clients that are growing ah",Posted 2 months ago,"data authentication, SCADA, manufacturing control systems data, Plc, data processing automation, relational database systems, Aveva, data lakes, osisoft, Sql, AWS, Python, Azure, Gcp, Pi",https://www.foundit.in/srp/results?query=data+analyst,Foundit,2026-08-15
Data Analyst - Growth_Vested F,Data Analyst - Growth,Vested Finance,3 - 5 Years,"Ahmedabad, India","Job Description
             Data Analyst - Growth AnalyticsAbout VestedAt Vested, we are on a mission to make global investing accessible to everyone in India.We provide seamless access to a wide range of international assets, including US Stocks & ETFs, Global Mutual Funds, Pre-IPOs, and Managed Portfolios.Since 2019, we have empowered over 3 lakh Indian investors to diversify globally and build smarter, future-ready portfolios. With 6,000 Cr+ in Assets Under Management, Vested is now a thrivi",Posted 2 months ago,"Metabase, GA4, Segment, Branch, Mixpanel, Firebase, Power Bi, Sql, Excel, google sheets, Tableau",https://www.foundit.in/srp/results?query=data+analyst,Foundit,2026-08-15
Mirai- Data Analyst_Unilever,Mirai- Data Analyst,Unilever,3 - 5 Years,"Bengaluru, India","Job Description
             Job Title: Data AnalystLocation: BangaloreAbout UnileverBe part of the world's most successful, purpose-led business. Work with brands that are well-loved around the world, that improve the lives of our consumers and the communities around us. We promote innovation, big and small, to make our business win and grow; and we believe in business as a force for good. Unleash your curiosity, challenge ideas and disrupt processes; use your energy to make this happen. Our br",Posted 2 months ago,"Business Intelligence, Data Warehousing, Sql, Power Bi, Azure Databricks, Sap Ecc, Sap Bw, Azure Data Factory, Python, Scala, Tableau, Data Modeling",https://www.foundit.in/srp/results?query=data+analyst,Foundit,2026-08-15
Data Analyst_FairMoney,Data Analyst,FairMoney,2 - 4 Years,India,"Job Description
             FairMoney is a pioneering mobile banking institution specializing in extending credit to emerging markets. Established in 2017, the company currently operates primarily within Nigeria, and it has secured nearly €50 million in funding from renowned global investors, including Tiger Global, DST, and Flourish Ventures.In alignment with its vision, FairMoney is actively constructing the foremost mobile banking platform and point-of-sale (POS) solution tailored for emergi",Posted 2 months ago,"Data Analysis, Recovery Metrics, R, Cloud-based Data Platforms, Collections Strategies, Delinquency Management, Tableau, Sql, Excel, Python, Data Visualization",https://www.foundit.in/srp/results?query=data+analyst,Foundit,2026-08-15
Global IT Data Analyst Senior ,Global IT Data Analyst Senior Specialist- Digital Foundations,boston consulting group (bcg),3 - 5 Years,"Gurugram, India","Job Description
             Who We AreBoston Consulting Group partners with leaders in business and society to tackle their most important challenges and capture their greatest opportunities. BCG was the pioneer in business strategy when it was founded in 1963. Today, we help clients with total transformation-inspiring complex change, enabling organizations to grow, building competitive advantage, and driving bottom-line impact.To succeed, organizations must blend digital and human capabilities",Posted a month ago,"data aggregation, platform connectors, AI automation, reporting automation, data telemetry, dashboard reporting, Data Quality, Powerbi, Jira, Confluence, Tableau",https://www.foundit.in/srp/results?query=data+analyst,Foundit,2026-08-15
Senior Data Analyst & HR Opera,"Senior Data Analyst & HR Operations (Remote, Full-Time)",Smart Working,8 - 10 Years,"Bengaluru, India","Job Description
             About Smart WorkingAt Smart Working, we believe work should fit your life—not the other way around. This isn't just another remote role; it's an invitation to join a global team where you're seen, supported, and empowered every single day.Our mission is to break down geographic barriers and connect brilliant people with meaningful, full-time opportunities on high-performing global teams. We're here to help you grow—professionally and personally—in an environment that",Posted 2 months ago,"Process Optimization, API knowledge, data reporting, AI tools, documentation mastery, Lever ATS, Power Bi, Excel, google sheets, Scripting",https://www.foundit.in/srp/results?query=data+analyst,Foundit,2026-08-15
Data Analyst_apto solutions - ,Data Analyst,apto solutions - executive search & consultants,6 - 8 Years,"Pune, India","Job Description
             Hiring: Data Analyst (Subscription / SaaS)Location: Pune / NashikExperience: 6+ Years Must-Have Skills5–8 years of experience in Data Analysis / Data Science rolesStrong hands-on experience with SQL (advanced queries, optimization)Proven experience working with subscription / SaaS business modelsSolid understanding of unit economics and growth metricsApply at:[HIDDEN TEXT]#Hiring #DataAnalyst #SQLJobs #AnalyticsJobs#SaaS #SubscriptionBusiness #UnitEconomics #Subscrip",Posted 2 months ago,"subscription SaaS business models, growth metrics, unit economics, SQL advanced queries optimization, Data Science",https://www.foundit.in/srp/results?query=data+analyst,Foundit,2026-08-15
Associate Alts Data Analyst_Jo,Associate Alts Data Analyst,Jobgether,4 - 6 Years,India,"Job Description
             This position is posted by Jobgether on behalf of a partner company. We are currently looking for an Associate Alts Data Analyst in India.This role offers the opportunity to work at the forefront of alternative investment data, contributing to high-quality insights that power investment research and decision-making. You will manage and validate data on private funds, companies, and other non-public investments, ensuring accuracy and timeliness across a proprietary re",Posted 2 months ago,"Jupyter Notebook, Bloomberg, Pitchbook, Pyspark, Sql, Databricks, Microsoft Excel, google suite, Python, Pandas",https://www.foundit.in/srp/results?query=data+analyst,Foundit,2026-08-15
Arcgate - Data Analyst_Arcgate,Arcgate - Data Analyst,Arcgate,4 - 6 Years,India,"Job Description
             We are currently seeking a Data Analyst to join our team.This role will play a key part in delivering high-quality data analysis and reporting to drive decision-making across clients product, operations, strategy, and leadership teams.Responsibilities Conduct deep-dive analysis on internal datasets to uncover trends, patterns, and actionable insights. Collaborate with cross-functional stakeholders to understand data needs, define analysis requirements, and deliver cl",Posted a month ago,"dbt, snowflake, cloud-based data warehouses, Git, AWS Glue, Data Modeling, Python, Sql",https://www.foundit.in/srp/results?query=data+analyst,Foundit,2026-08-15
Drilling Data Analyst_slb medi,Drilling Data Analyst,slb media,5 - 7 Years,"Dehradun, India","Job Description
             Position: Drilling Data AnalystJob Summary: As a Drilling Data Analyst, you will provide technical expertise and support to deliver exceptional services for data capture, management, and reporting throughout the entire lifecycle for wellsite drilling & workover operations. Using data reporting tools and techniques, you will apply your knowledge and understanding to ensure daily reporting of well-site activity (dysfunctional symptoms, executing KPI-based analytics, an",Posted 2 months ago,"NPT ILT time analysis, QC monitoring, data reporting, data confidentiality standards, Troubleshooting, KPI-based analytics, configuration loading, data capture management, it security policies, Reporting Tools",https://www.foundit.in/srp/results?query=data+analyst,Foundit,2026-08-15
Sr. Fraud Strategy Data Analys,Sr. Fraud Strategy Data Analyst,Rippling,4 - 6 Years,"Bengaluru, India","Job Description
             About RipplingRippling gives businesses one place to run HR, IT, and Finance. It brings together all of the workforce systems that are normally scattered across a company, like payroll, expenses, benefits, and computers. For the first time ever, you can manage and automate every part of the employee lifecycle in a single system.Take onboarding, for example. With Rippling, you can hire a new employee anywhere in the world and set up their payroll, corporate card, comp",Posted a month ago,"Data Analysis, Fraud Risk Management, Fraud Detection, Python, Sql",https://www.foundit.in/srp/results?query=data+analyst,Foundit,2026-08-15
